Firm_ID,Sector,Region,Size,Leverage,Profit_Margin,RD_Intensity,Org_Complexity,base_hazard,cov_effect,hazard,Event_Time,Status,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Embed_1,Embed_2,Embed_3,Embed_4
17713,Manufacturing,LatAm,"9256,053502","0,502167294","0,188541735","0,33903246",2,"0,072","0,814804539","0,058665927","40,4394139",0,,,,,0.0014717449,0.0037150024,0.0011731982,-0.0019040033
17714,Finance,LatAm,"16056,96896","0,505443492","-0,150604438","0,288326418",7,"0,084","0,263054634","0,022096589","93,66635718",1,,,,,0.016121455,-0.01773301,0.014365816,-0.011020236
17715,Energy,USA,"89684,85655","0,433383271","0,047513477","0,5733116",4,"0,04","0,413088109","0,016523524","287,6609275",1,,,,,0.0026500411,0.08681388,-0.0077604805,-0.019835781
17716,Energy,Europe,"7656,505946","0,825106193","0,134816015","0,13666149",0,"0,05","2,813734289","0,140686714","69,54171492",0,,,,,0.027172253,0.15732388,-0.018131685,-0.00913316
17717,Manufacturing,Europe,"27643,67393","0,933464936","0,039366575","0,248263672",0,"0,06","3,444225267","0,206653516","16,97442776",1,,,,,0.055004112,0.0051855403,-0.030679416,-0.025774062
17718,Services,LatAm,"11208,27296","0,616203399","0,01053453","0,239242763",3,"0,096","0,899558841","0,086357649","141,4104102",1,,,,,0.0014363173,0.028441805,0.02355932,-0.006199248
17719,Services,LatAm,"5452,400766","0,280883934","-0,393425898","0,151390862",2,"0,096","1,149188875","0,110322132","11,51562857",1,,,,,-0.014479654,0.011346037,0.044653993,0.014384657
17720,Finance,Europe,"23258,08885","0,112081645","0,323283512","0,227724621",2,"0,07","0,419360916","0,029355264","54,82802244",0,,,,,0.049502824,-0.0038450756,-0.004527112,-0.021884955
17721,Energy,Europe,"12346,00747","0,84366335","0,07408527","0,21949076",4,"0,05","0,888397834","0,044419892","749,5188853",1,,,,,0.022352418,0.068258256,-0.038460605,-0.0077892467
17722,Energy,USA,"100927,5924","0,171079296","0,079288722","1,128421906",1,"0,04","0,503143063","0,020125723","719,4127903",1,,,,,0.010664161,0.10419567,-0.020052597,-0.014778458
17723,Services,USA,"17102,92182","0,449947782","-0,292719215","0,289558963",3,"0,064","0,92576154","0,059248739","39,73250865",1,,,,,-0.012527538,0.07184044,0.029054355,-0.0013298541
17724,Retail,LatAm,"27645,73036","0,886216612","0,004156989","0,329546364",2,"0,108","1,75136371","0,189147281","28,77849037",1,,,,,-0.012529658,-0.0023873462,0.023935068,-0.0015731454
17725,Energy,USA,"20746,55135","0,16647442","0,057952212","0,036453468",4,"0,04","0,358270384","0,014330815","143,8600664",1,,,,,-0.009905834,0.12618805,0.020443894,-0.0075774565
17726,Retail,Europe,"20809,30762","0,350790813","0,077535912","0,226468975",0,"0,09","1,398521798","0,125866962","15,87078435",1,,,,,0.010966498,0.0392238,-0.023746356,-0.010539964
17727,Manufacturing,USA,"17202,31976",1,"-0,480931124","0,218207767",6,"0,048","1,074469703","0,051574546","79,91486727",1,,,,,0.023834147,0.13951354,0.0008166954,-0.016950123
17728,Services,Europe,"15590,55884","0,852927638","-0,50338458","0,511681641",3,"0,08","1,871864919","0,149749193","7,398489169",1,,,,,-0.008451026,0.10104883,-0.005795648,-0.0017043054
17729,Services,LatAm,"30616,7846","0,664833477","-0,787619026","0,185538063",4,"0,096","1,63574803","0,157031811","86,18267025",1,,,,,-0.010978984,0.05448812,0.003979544,0.0062087476
17730,Finance,LatAm,"10635,50658","0,465677628","-0,170781299","0,365400305",2,"0,084","1,090457778","0,091598453","78,99626449",1,,,,,0.004161955,0.014556151,0.0147716785,0.002772577
17731,Retail,USA,"41269,94753","0,754034214","0,063365187","0,428696575",3,"0,072","0,954409788","0,068717505","84,90371376",1,,,,,-0.015857669,0.23550765,-0.006417132,0.00092283636
17732,Services,USA,"7183,823222","0,79613719","-0,468568755","0,212682995",7,"0,064","0,580673317","0,037163092","252,3653936",1,,,,,-0.014532955,0.15422095,0.01419139,0.019834079
17733,Technology,Europe,"7259,299095","0,918353294","0,173497479","1,489995629",2,"0,12","0,868519404","0,104222328","167,0920021",0,,,,,-0.008626351,0.11484005,0.001904808,0.0068105236
17734,Retail,USA,"17938,30947","0,177494485","0,055397768","0,231849916",2,"0,072","0,603456694","0,043448882","90,29885634",1,,,,,-0.018847952,0.19314726,0.0043344973,0.017878644
17735,Energy,USA,"50834,16849","0,200648713","-0,043926458","0,43740027",0,"0,04","1,134508358","0,045380334","208,5976216",1,,,,,-0.0145216305,0.14181764,0.012528577,-0.014508426
17736,Retail,Europe,"30974,82178","0,835870064","0,047396061","0,378003226",6,"0,09","0,457219097","0,041149719","99,99362948",1,,,,,-0.014777267,0.09423062,-0.013866534,0.0013057217
17737,Manufacturing,Europe,"17224,48773","0,699018171","0,017302043","0,771305291",1,"0,06","1,412798611","0,084767917","75,96291504",1,,,,,-0.009880962,0.24411617,-0.011009636,0.022497348
17738,Finance,USA,"38406,82578","0,620485545","-0,271039483","0,145559957",5,"0,056","0,690035539","0,03864199","61,10238186",1,,,,,-0.0017343014,0.057276372,0.012836975,-0.020391118
17739,Services,USA,"24422,81127","0,680423654","-0,065838768","0,555275533",2,"0,064","1,232243489","0,078863583","31,11197298",1,,,,,0.0055479575,0.120357044,0.019116808,0.023411773
17740,Retail,Europe,"12201,77503","0,74601031","0,021068771","1,015409233",1,"0,09","1,336751047","0,120307594","42,39808158",0,,,,,0.003999578,0.18017052,-0.02629282,0.02114509
17741,Retail,LatAm,"13024,49245","0,824631292","0,07086081","0,332637834",1,"0,108","2,013283981","0,21743467","20,03983218",0,,,,,0.019390797,0.015337687,-0.017186344,-0.018526904
17742,Manufacturing,USA,"58846,23047","0,331929499","-0,063144624","0,616649584",6,"0,048","0,212824814","0,010215591","963,1949868",1,,,,,-0.00863816,0.21828549,-0.0021715173,0.02747833
17743,Retail,Europe,"13485,96587",0,"-0,262507344","0,126573002",2,"0,09","0,669797965","0,060281817","106,4630428",1,,,,,0.041108906,0.021628445,-0.019114576,-0.031308312
17744,Retail,Europe,"15390,93934","0,665787183","0,118890303","1,155385972",2,"0,09","0,742373707","0,066813634","66,76449062",1,,,,,0.055156104,0.039281156,0.018540725,-0.031182244
17745,Services,USA,"10397,63915","0,474703254","-0,53329744","0,944344623",3,"0,064","0,880892227","0,056377103","66,80070363",0,,,,,-0.00240889,0.14442068,-0.0045397882,0.0134489015
17746,Finance,Europe,"14247,43671","0,281105712","0,092140591","0,326344304",3,"0,07","0,480151224","0,033610586","740,2659569",0,,,,,0.005108496,0.10002633,0.005373501,0.0023973733
17747,Technology,LatAm,"50457,33865","0,378810082","0,108224413","1,00795425",2,"0,144","0,525194602","0,075628023","255,6328507",1,,,,,0.006791113,-0.020820173,-0.018455287,-0.037732862
17748,Finance,LatAm,"16263,68021","0,196722744","0,065363652","0,232668059",3,"0,084","0,455384316","0,038252283","381,0769334",1,,,,,0.009191578,0.003658596,-0.0083550615,-0.020383947
17749,Technology,USA,"11530,93785",0,"0,219884052","1,628908921",2,"0,096","0,195081373","0,018727812","614,8808575",1,,,,,0.011549201,0.022814652,-0.014908721,-0.011335827
17750,Energy,USA,"29672,1308","0,211650035","0,149835917","0,559451685",3,"0,04","0,363459754","0,01453839","242,2648703",1,,,,,-0.0061884914,0.081843115,0.0025114808,-0.03279265
17751,Finance,LatAm,"100868,0598","0,646251453","-0,081582446","0,82421069",6,"0,084","0,313127219","0,026302686","2453,530849",1,,,,,-0.009587863,-0.034563597,0.033073045,-0.012985934
17752,Services,Europe,"21831,26368","0,726030536","0,366377063","0,572453215",3,"0,08","0,629041613","0,050323329","269,7671411",1,,,,,0.011796158,0.07954735,-0.025504697,0.0012848526
17753,Services,LatAm,"22287,06064","0,706451867","-0,03822615","0,32768997",2,"0,096","1,396625495","0,134076048","77,54689678",0,,,,,0.0074770954,-0.00079748966,0.02387755,0.004729621
17754,Retail,USA,"22555,9501","0,74597366","0,052627277","0,188957984",0,"0,072","2,642840331","0,190284504","42,35342219",1,,,,,-0.008490093,0.13012542,0.009901739,-0.03347172
17755,Services,Europe,"33989,44455","0,342263939","-0,146396107","0,867996398",3,"0,08","0,509560758","0,040764861","61,7602523",1,,,,,0.012728881,0.025312195,-0.0011681924,0.0027642027
17756,Finance,USA,"22070,58865",0,"0,478704328","0,709768642",1,"0,056","0,321876081","0,018025061","72,136123",0,,,,,-0.013883779,0.052649707,0.0068405317,-0.022533752
17757,Technology,USA,"29414,57269",0,"0,132536239","0,143815262",1,"0,096","0,603841297","0,057968764","62,36547145",0,,,,,0.034710996,0.024611315,-0.0141008,-0.021822643
17758,Retail,Europe,"10413,68525",1,"0,040190448","0,496353986",4,"0,09","1,011700481","0,091053043","3,184487585",1,,,,,-0.017220898,0.1652175,-0.008004168,-0.015482098
17759,Finance,USA,"46096,21446",0,"0,866111288","1,79762743",3,"0,056","0,069604573","0,003897856","1470,928822",1,,,,,0.060773,0.03248688,-0.009178504,-0.033210196
17760,Finance,USA,"14570,8739","0,189405385","-0,302984681","0,447466831",3,"0,056","0,584709196","0,032743715","244,258144",0,,,,,0.054349765,0.051781543,-0.013436696,-0.026762705
17761,Finance,Europe,"38942,18339",1,"0,203449619","0,075475774",4,"0,07","1,060576357","0,074240345","106,0145715",1,,,,,-0.01735037,0.26322132,-0.013829518,-0.010295793
17762,Energy,LatAm,"36686,64348","0,352790139","-0,023542379","1,483739943",3,"0,06","0,336504962","0,020190298","173,9804807",1,,,,,0.000102741644,0.029782476,0.016048286,-0.020784613
17763,Retail,USA,"12525,94215","0,74400708","0,03215916","0,26869284",4,"0,072","0,778415403","0,056045909","160,5160942",1,,,,,-0.0144913215,0.21492387,-0.02382773,-0.0071373433
17764,Energy,USA,"16482,47388","0,222508576","0,173675426","0,340375684",3,"0,04","0,402483811","0,016099352","159,4028026",0,,,,,0.0009812973,0.10950202,-0.017568637,-0.009759761
17765,Services,LatAm,"8272,173549","0,525642756","0,196138503","0,171808681",3,"0,096","0,674638216","0,064765269","95,28551881",0,,,,,0.0041719694,0.014732236,0.0012195604,-0.0024596676
17766,Energy,LatAm,"9835,680281","0,866669613","0,021312276","0,643912845",1,"0,06","1,92848693","0,115709216","68,24633612",0,,,,,0.030267397,-0.00452215,-0.025228515,-0.02098041
17767,Manufacturing,USA,"6955,70015","0,814508958","0,006355","0,792425878",4,"0,048","0,683311463","0,03279895","336,9659623",1,,,,,-0.00830329,0.1093795,-0.016688505,-4.9434602e-05
17768,Retail,Europe,"55759,37934",1,"-0,018196984","0,259278718",2,"0,09","2,200220595","0,198019854","70,65202421",1,,,,,-0.023333004,0.38112974,-0.011743603,-0.0035964996
17769,Technology,LatAm,"10545,59833","0,898757015","0,094207229","1,039751075",0,"0,144","2,083507467","0,300025075","29,48985178",0,,,,,0.06686861,-0.032430656,-0.024733493,-0.03200621
17770,Finance,USA,"118745,7452",0,"1,125056934","0,46662637",4,"0,056","0,077430841","0,004336127","17,30279674",1,,,,,-0.016702572,0.27563182,-0.0071752323,0.005134031
17771,Services,LatAm,"23242,90228","0,458641626","-0,378606168","0,091801125",1,"0,096","2,055806122","0,197357388","49,85920099",1,,,,,0.0148619795,-0.05855345,-0.009098409,-0.018728029
17772,Retail,Europe,"3082,533798","0,492614426","0,066142283","0,848875818",4,"0,09","0,386100125","0,034749011","157,0372169",1,,,,,-0.024045965,0.44723982,0.03623027,0.0057637766
17773,Energy,LatAm,"36604,45488","0,808047656","0,085389447","0,145320417",5,"0,06","0,640197746","0,038411865","108,9296655",1,,,,,0.037801806,-0.0853176,-0.040717825,-0.046428494
17774,Manufacturing,USA,"3985,638163","0,370344107","-0,149551889","0,55498808",2,"0,048","0,841620575","0,040397788","36,66434338",1,,,,,-0.016319605,0.18579459,-0.0040889834,0.008442491
17775,Retail,LatAm,"5952,206972","0,374932521","0,015313367","0,492250739",5,"0,108","0,30148351","0,032560219","303,9893262",0,,,,,0.01818763,0.12978022,0.02578627,0.00084582716
17776,Manufacturing,LatAm,"23050,57314","0,660633296","-0,829484815","0,206444246",0,"0,072","5,568984022","0,40096685","36,32767967",1,,,,,0.016508967,0.05658053,-0.00038178917,0.005974874
17777,Retail,Europe,"114999,7187",0,"0,026883051","0,443354879",6,"0,09","0,128920352","0,011602832","2295,70512",1,,,,,0.021169947,0.16961336,0.03793131,0.025121145
17778,Technology,Europe,"10450,09903","0,743641773","0,082276784","1,137154146",2,"0,12","0,873374183","0,104804902","81,76991916",1,,,,,0.014525169,0.020122921,-0.0021027038,0.0074368194
17779,Technology,Europe,"40673,25701","0,696412034","0,093762286","0,37762557",3,"0,12","0,871136131","0,104536336","182,5056454",1,,,,,-0.0032686759,0.06801981,0.0076268343,-0.0015195236
17780,Manufacturing,LatAm,"61804,31891","0,980853079","-0,097588484","0,142540309",2,"0,072","2,453702107","0,176666552","75,80482729",1,,,,,0.044245884,0.0068927556,-0.021372193,-0.0085997805
17781,Finance,LatAm,"11023,75114","0,846278676","-0,67096263","0,494256522",0,"0,084","5,437135623","0,456719392","19,78756154",1,,,,,0.007868988,0.11172767,-0.0068577006,0.000682801
17782,Finance,Europe,"34368,17393","0,72982795","0,432418135","0,72666043",3,"0,07","0,548259577","0,03837817","593,9766771",0,,,,,0.00069487654,0.056554105,0.011997587,7.183105e-05
17783,Services,LatAm,"81462,74172","0,393215818","0,58593006","0,709524691",1,"0,096","0,521592484","0,050072878","1,089569411",0,,,,,-0.0027894676,-0.06425656,-0.015763456,-0.03465546
17784,Manufacturing,LatAm,"18901,60063","0,670625064","0,078195045","0,220294376",3,"0,072","0,920899253","0,066304746","59,24064232",0,,,,,0.02649735,-0.057955444,-0.030676577,-0.031908795
17785,Technology,Europe,"12236,76276",0,"0,159318948","0,824938866",2,"0,12","0,309812383","0,037177486","66,78241925",1,,,,,0.00339696,0.07749423,0.007721293,-0.0021966994
17786,Energy,Europe,"22196,21764","0,168559103","0,020742869","0,386969129",6,"0,05","0,171806097","0,008590305","1655,310415",1,,,,,-0.007788131,0.05228781,-0.009548227,-0.0071070865
17787,Retail,Europe,"27686,69681",0,"0,099590206","0,382886972",6,"0,09","0,123559348","0,011120341","489,6266169",1,,,,,-0.007565705,0.12521191,0.011850514,0.045103684
17788,Finance,Europe,"11785,84896","0,296215678","-0,045783379","0,339375977",0,"0,07","1,377704776","0,096439334","2,739935887",0,,,,,0.0067448933,0.083966285,-0.00890781,0.009425975
17789,Technology,USA,"10435,59175",0,"0,174307289","0,506548144",2,"0,096","0,357871476","0,034355662","124,9700697",1,,,,,0.007808783,0.12063609,0.01242523,0.006414607
17790,Energy,Europe,"7676,347899","0,819877811","-0,027617221","0,132621459",1,"0,05","2,437866347","0,121893317","339,223116",0,,,,,0.0057095736,0.07778174,-0.036295168,-0.0046179146
17791,Energy,Europe,"18459,62084",0,"0,182003549","0,390986241",3,"0,05","0,278734192","0,01393671","732,3913227",1,,,,,0.039889805,0.05772214,-0.06401707,-0.012017272
17792,Technology,LatAm,"28024,8452","0,371088659","0,209129985","1,612077188",5,"0,144","0,141064846","0,020313338","647,8537311",1,,,,,0.022809241,0.009445163,-0.003127457,-0.011150099
17793,Technology,LatAm,"32100,06418","0,930078193","0,109228694","0,692980982",2,"0,144","1,404102214","0,202190719","36,72710732",1,,,,,-0.013599077,0.016092276,-0.017220888,-0.046302788
17794,Energy,USA,"33779,15889","0,668066639","0,228321558","0,137706674",2,"0,04","1,110627381","0,044425095","249,5306982",1,,,,,0.039281107,0.10640269,-0.0027144067,0.015679039
17795,Services,USA,"35165,50397",0,"0,894900443","0,345676652",3,"0,064","0,139772557","0,008945444","375,8490968",1,,,,,0.0005488042,0.028880341,-0.010477367,-0.018090475
17796,Manufacturing,LatAm,"18574,25356","0,487429469","0,477971758","0,479025238",2,"0,072","0,556359743","0,040057902","40,69380553",1,,,,,0.0069561508,-0.043935545,-0.009948219,-0.041880205
17797,Retail,LatAm,"63877,09664","0,465049218","0,023995769","0,677014805",3,"0,108","0,568400306","0,061387233","1,916019828",1,,,,,-0.0035146568,0.056452006,0.013566752,0.02663558
17798,Manufacturing,LatAm,"19160,79621","0,629874878","-0,25316156","0,377137443",1,"0,072","2,03278171","0,146360283","63,57693514",1,,,,,0.004516539,-0.012421522,-0.0020598946,-0.0034258366
17799,Retail,Europe,"12984,51486","0,308146364","0,074787821","0,542725414",3,"0,09","0,456607563","0,041094681","257,2717626",1,,,,,0.020283118,0.06890227,-0.014989911,0.017601348
17800,Technology,Europe,"25880,68066",0,"0,134112644","0,304076744",3,"0,12","0,305394463","0,036647336","28,10330111",1,,,,,-0.013837574,0.074702956,0.001003054,-0.012541376
17801,Finance,USA,"9015,8333","0,172855084","0,59383201","0,237142048",1,"0,056","0,470894874","0,026370113","428,7013491",1,,,,,0.0051127234,0.053180203,-0.03724942,-0.030645914
17802,Manufacturing,Europe,"13187,34336","0,670346539","-0,292702242","0,105578984",1,"0,06","2,573926511","0,154435591","13,85337454",1,,,,,0.0019298363,0.051593915,0.0008935211,0.0009535253
17803,Finance,LatAm,"18535,93058","0,390845554","0,165737738","0,982805947",4,"0,084","0,280586737","0,023569286","509,8431444",1,,,,,-0.005292086,0.024156297,-0.024187077,-0.021280907
17804,Retail,USA,"44743,28154",1,"0,025560592","0,04319941",5,"0,072","0,953934473","0,068683282","215,7839934",1,,,,,-0.021056326,0.16334145,-0.027679455,-0.011791207
17805,Energy,LatAm,"25909,31941","0,638190462","0,00693801","0,083916316",3,"0,06","1,008424816","0,060505489","307,7002501",1,,,,,-0.0067036524,0.065282665,0.013112274,0.0058222264
17806,Manufacturing,LatAm,"10345,17455","0,418716471","-0,841784991","0,313912224",2,"0,072","2,039905709","0,146873211","262,4118995",1,,,,,-0.0022258777,0.061218522,-0.0007218141,0.0012404323
17807,Finance,Europe,"21557,77307","0,888859194","-0,374565092","0,06580161",3,"0,07","2,17049028","0,15193432","128,0722235",1,,,,,-0.0023369063,0.06630793,0.009615737,0.0060681477
17808,Services,LatAm,"44753,08297","0,744086338","-0,192733794","0,420263496",3,"0,096","1,219854456","0,117106028","1,021919569",1,,,,,-0.006627286,0.038648937,-0.011490071,-0.0073852763
17809,Retail,USA,"53891,05868","0,226577859","0,080850847","0,970090907",1,"0,072","0,590946665","0,04254816","403,7108478",0,,,,,-0.047145806,0.3542943,-0.023062635,-0.025088541
17810,Finance,USA,"19660,47512","0,020820172","0,438712646","0,73302606",2,"0,056","0,253093721","0,014173248","65,7595016",1,,,,,-0.018938726,0.20757362,-0.02070776,-0.023178022
17811,Retail,LatAm,"37356,79697","0,261609734","-0,013305952","0,30901268",6,"0,108","0,212505844","0,022950631","87,66103818",1,,,,,-0.01425763,0.15791257,-0.0044421097,-0.0088379085
17812,Retail,LatAm,"24794,68364","0,632060152","-0,007139309","0,09271106",2,"0,108","1,361890772","0,147084203","30,50716148",1,,,,,0.015646916,-0.001785628,0.019429449,0.017624311
