Firm_ID,Sector,Region,Size,Leverage,Profit_Margin,RD_Intensity,Org_Complexity,base_hazard,cov_effect,hazard,Event_Time,Status,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
15450,Energy,LatAm,"10731,7596","0,65353511","0,117324633","0,480773319",3,"0,06","0,757744798","0,045464688","16,01055443",1,,,,
15451,Finance,USA,"39067,95327",1,"-0,049491168","1,236602091",3,"0,056","1,031681631","0,057774171","142,1963363",1,,,,
15452,Services,Europe,"37585,67041",0,"0,413700492","0,327331423",3,"0,08","0,22823803","0,018259042","90,32830476",1,,,,
15453,Retail,Europe,"42951,95257","0,805016335","0,054792245","0,541214727",2,"0,09","1,325944312","0,119334988","0,261899644",1,,,,
15454,Finance,Europe,"34043,46402","0,003244979","-0,266867629","0,956137172",2,"0,07","0,446492137","0,03125445","197,5931692",1,,,,
15455,Manufacturing,USA,"53020,94411","0,245265746","0,361334594","0,487374147",6,"0,048","0,130403336","0,00625936","1104,757946",1,,,,
15456,Retail,USA,"23353,97155",0,"0,026177074","0,059845386",2,"0,072","0,518871111","0,03735872","195,5369048",1,,,,
15457,Technology,Europe,"21316,12854","0,756161725","0,14228674","0,870979385",6,"0,12","0,288363384","0,034603606","357,8044048",1,,,,
15458,Energy,Europe,"198726,0598","0,086649653","-0,090045471","0,326802218",6,"0,05","0,17492794","0,008746397","787,2886993",1,,,,
15459,Manufacturing,USA,"19921,43044","0,723467441","0,300812314","0,547269291",3,"0,048","0,677567705","0,03252325","580,7349625",1,,,,
15460,Services,LatAm,"21340,14594","0,638470255","0,54203456","0,122373735",2,"0,096","0,782300732","0,07510087","89,73794791",0,,,,
15461,Finance,LatAm,"9544,124559","0,573570141","-0,839244931","0,614468327",2,"0,084","2,208615786","0,185523726","56,95176287",1,,,,
15462,Finance,LatAm,"5456,535312","0,577082982","-0,320458335","0,409374355",4,"0,084","0,8036396","0,067505726","129,9705637",1,,,,
15463,Finance,USA,"88871,56857",1,"-0,139792142","0,482157596",3,"0,056","1,646601298","0,092209673","63,37244283",1,,,,
15464,Finance,Europe,"46686,85924","0,031078312","0,519913842","0,129930995",3,"0,07","0,237339928","0,016613795","490,1432764",1,,,,
15465,Energy,Europe,"33915,57453",1,"0,110749653","0,059597167",2,"0,05","2,13710426","0,106855213","17,65019694",1,,,,
15466,Finance,Europe,"23257,30008",0,"0,933164297","0,426975897",0,"0,07","0,317698568","0,0222389","935,8650315",1,,,,
15467,Technology,USA,"20786,03019","0,405394438","0,216502354","1,67221725",4,"0,096","0,193105362","0,018538115","455,361513",1,,,,
15468,Services,LatAm,"12024,86183","0,335020657","-0,070058753","0,75563014",5,"0,096","0,271111438","0,026026698","290,3369863",1,,,,
15469,Energy,LatAm,"66188,37954","0,347997489","0,066812446","1,265367714",1,"0,06","0,620332242","0,037219935","254,5034094",1,,,,
15470,Retail,Europe,"46395,28695","0,288678446","0,073518815","0,164100543",3,"0,09","0,536573667","0,04829163","232,9475204",1,,,,
15471,Technology,USA,"14727,59516","0,560037442","0,188022282","0,567082766",3,"0,096","0,587718315","0,056420958","38,59368902",0,,,,
15472,Finance,USA,"20122,28357","0,616074091","-0,730416317","0,147785727",2,"0,056","2,666147615","0,149304266","54,7878507",0,,,,
15473,Manufacturing,USA,"13038,61951","0,473479284","-0,035648636","0,256777415",5,"0,048","0,4137385","0,019859448","951,1931294",1,,,,
15474,Finance,LatAm,"7283,62856","0,520855884","0,027501017","0,141389154",4,"0,084","0,596359404","0,05009419","2,244919978",0,,,,
15475,Manufacturing,Europe,"21197,61603",1,"-0,6774768","0,56690126",3,"0,06","2,702091682","0,162125501","175,2824315",1,,,,
15476,Services,USA,"16946,26014","0,664694166","-0,182460827","1,479559641",2,"0,064","0,851907144","0,054522057","224,1087121",1,,,,
15477,Retail,USA,"15033,19551",1,"0,061960405","0,156750825",0,"0,072","3,894885112","0,280431728","116,1937397",1,,,,
15478,Finance,LatAm,"12601,67896","0,821519809","-0,723321688","0,860475235",1,"0,084","3,405404689","0,286053994","55,47434133",1,,,,
15479,Retail,Europe,"49078,36226","0,045582297","0,10572707","0,265808344",0,"0,09","0,843447351","0,075910262","235,3975535",1,,,,
15480,Energy,LatAm,"29562,18249","0,56873468","0,080082025","0,142159483",2,"0,06","1,107317312","0,066439039","254,6005121",1,,,,
15481,Technology,LatAm,"12301,82165","0,932749874","0,195733655","2,295571256",2,"0,144","0,580193","0,083547792","41,68973431",0,,,,
15482,Energy,USA,"4582,963995",0,"0,087320164","0,265360183",2,"0,04","0,440431542","0,017617262","879,3548475",1,,,,
15483,Services,LatAm,"113093,9148","0,721770202","0,050994643","0,179540538",1,"0,096","1,90006936","0,182406659","9,505227654",1,,,,
15484,Manufacturing,LatAm,"60792,8663","0,465538385","-0,139530834","0,501765479",4,"0,072","0,541699246","0,039002346","156,3593923",0,,,,
15485,Technology,Europe,"36093,16941",0,"0,178870709","0,908557963",3,"0,12","0,21585472","0,025902566","360,1250825",1,,,,
15486,Services,USA,"6580,665634",1,"-0,916717939","0,258025292",1,"0,064","7,298765998","0,467121024","16,51179701",1,,,,
15487,Technology,LatAm,"25004,42854","0,709951065","0,117779747","0,518011057",3,"0,144","0,80907903","0,11650738","53,70456201",0,,,,
15488,Manufacturing,LatAm,"12834,03226","0,438584787","-0,627825898","0,581622295",1,"0,072","2,003492547","0,144251463","53,30732257",0,,,,
15489,Technology,LatAm,"12394,25617","0,609120534","0,273377023","0,101583872",2,"0,144","0,989566651","0,142497598","33,8860245",1,,,,
15490,Retail,USA,"16982,45912","0,377901926","0,064773875","0,625894112",0,"0,072","1,208200374","0,086990427","4,549048754",1,,,,
15491,Energy,Europe,"12970,25705",1,"0,058194046","0,42192839",3,"0,05","1,392139482","0,069606974","314,6579728",0,,,,
15492,Services,LatAm,"53581,24426","0,476141715","0,624758171","0,1998576",4,"0,096","0,298055849","0,028613361","3,028610023",1,,,,
15493,Manufacturing,USA,"35717,01741","0,824351156","0,113178928","0,32393057",1,"0,048","1,937469076","0,092998516","76,79542339",1,,,,
15494,Manufacturing,LatAm,"25089,26664","0,680675448","-0,310942417","0,37808422",4,"0,072","0,944512346","0,068004889","338,5540784",1,,,,
15495,Finance,LatAm,"20374,07485","0,658873989","-0,064609531","0,314012361",2,"0,084","1,344354986","0,112925819","30,50362528",1,,,,
15496,Energy,USA,"59569,19643","0,65953023","0,153964134","0,858457095",4,"0,04","0,452079452","0,018083178","919,9922556",1,,,,
15497,Technology,USA,"28073,86033","0,292078854","0,121308454","0,427301284",5,"0,096","0,247377241","0,023748215","133,788915",1,,,,
15498,Technology,Europe,"3548,959148","0,936793499","0,103949389","0,92133706",3,"0,12","0,942303687","0,113076442","44,07878856",1,,,,
15499,Technology,USA,"19481,2503","0,75591587","0,041325709","1,907085082",1,"0,096","0,851296801","0,081724493","5,520618824",1,,,,
15500,Finance,LatAm,"55412,62095","0,554473906","-0,380608304","1,157459217",3,"0,084","0,766124611","0,064354467","20,92330147",1,,,,
15501,Services,Europe,"46352,04489","0,377911815","0,006165062","0,511199962",1,"0,08","1,00511572","0,080409258","272,1327845",1,,,,
15502,Finance,USA,"23323,89465","0,002556312","0,878133189","0,1954773",3,"0,056","0,153809974","0,008613359","1615,08812",0,,,,
15503,Finance,USA,"17062,94576","0,301777723","0,108203648","0,500231119",3,"0,056","0,446796242","0,02502059","35,51320878",1,,,,
15504,Retail,USA,"46519,50343",0,"0,072188147","0,73361822",4,"0,072","0,194174652","0,013980575","125,138766",1,,,,
15505,Manufacturing,USA,"5840,99894","0,718228233","0,112485727","0,445001333",2,"0,048","1,152986988","0,055343375","4,625653558",0,,,,
15506,Energy,USA,"18973,10222",1,"0,09067262","0,361992962",6,"0,04","0,564582307","0,022583292","350,9607475",1,,,,
15507,Services,USA,"48286,71413","0,035424578","0,410054028","0,160708695",2,"0,064","0,354420397","0,022682905","499,7611595",1,,,,
15508,Technology,USA,"19677,66638","0,157928008","0,326957804","0,104988676",3,"0,096","0,352550949","0,033844891","9,809617968",1,,,,
15509,Technology,Europe,"74531,33963","0,416245734","0,017889231","0,168191581",6,"0,12","0,278700815","0,033444098","34,81481959",1,,,,
15510,Technology,LatAm,"20064,83483","0,456503369","0,071513927","0,780313392",7,"0,144","0,153061486","0,022040854","174,3428709",0,,,,
15511,Retail,USA,"19525,15986","0,786105023","0,005800698","0,48213809",3,"0,072","1,032814697","0,074362658","100,2285901",1,,,,
15512,Services,USA,"36575,28765","0,223949188","-0,023104186","0,170331386",2,"0,064","0,721705784","0,04618917","144,5670621",1,,,,
15513,Retail,Europe,"30987,05814","0,763336992","0,047685796","0,379644536",6,"0,09","0,409629341","0,036866641","128,6267317",1,,,,
15514,Energy,LatAm,"13650,31621","0,716231571","0,112835231","0,383002808",3,"0,06","0,878104845","0,052686291","41,37644305",0,,,,
15515,Finance,LatAm,"12882,82765","0,336250901","-0,21470012","0,651253157",2,"0,084","0,813385505","0,068324382","111,5303961",1,,,,
15516,Technology,Europe,"18824,52968","0,147268087","0,065167902","0,074849583",0,"0,12","1,125592357","0,135071083","131,0990124",1,,,,
15517,Energy,Europe,"3850,623262","0,930817082","0,12619078","0,236805537",5,"0,05","0,705839133","0,035291957","238,0768237",0,,,,
15518,Finance,Europe,"32921,00874","0,128843148","0,73276727","0,059425891",5,"0,07","0,126284814","0,008839937","1790,501486",0,,,,
15519,Technology,Europe,"13370,52538","0,505145618","0,186839961","0,609437034",0,"0,12","1,304943766","0,156593252","12,37230818",1,,,,
15520,Services,Europe,"20890,56069","0,394790025","-0,006183937","0,604672177",0,"0,08","1,344514372","0,10756115","185,7676535",1,,,,
15521,Energy,USA,"15886,48068","0,359146756","0,312947067","0,444084361",2,"0,04","0,550863014","0,022034521","82,15661286",1,,,,
15522,Energy,Europe,"22988,3261",1,"0,225235352","0,143012681",1,"0,05","2,467630326","0,123381516","10,43413517",0,,,,
15523,Finance,USA,"15282,01161","0,433043192","0,050137809","0,424568746",4,"0,056","0,443588746","0,02484097","171,234165",1,,,,
15524,Manufacturing,Europe,"26049,39992",1,"-0,65514691","0,29166599",2,"0,06","4,093146192","0,245588772","5,466393368",1,,,,
15525,Services,Europe,"13614,12237","0,940330648","-0,615215897","0,574655705",3,"0,08","2,312626789","0,185010143","18,91813581",1,,,,
15526,Technology,Europe,"12788,06344",0,"0,073976456","1,032232219",3,"0,12","0,225351795","0,027042215","1210,717014",1,,,,
15527,Finance,USA,"36130,10743","0,782537582","0,312891045","0,348405328",5,"0,056","0,443398069","0,024830292","956,9762352",0,,,,
15528,Manufacturing,LatAm,"43875,02685","0,385531422","0,890817807","0,729619636",2,"0,072","0,278780515","0,020072197","118,291116",1,,,,
15529,Services,Europe,"31821,45329",0,"1,391663894","0,055887405",4,"0,08","0,072831436","0,005826515","1190,938182",1,,,,
15530,Technology,LatAm,"23286,4127","0,562611985","0,049328745","0,539167585",3,"0,144","0,687293018","0,098970195","14,14192961",1,,,,
15531,Finance,USA,"19046,21503","0,637193437","0,022264185","0,116078403",3,"0,056","0,975784778","0,054643948","19,6968185",1,,,,
15532,Manufacturing,Europe,"32784,93968","0,783243598","-0,326372191","0,135257225",3,"0,06","1,705074792","0,102304488","40,89497096",1,,,,
15533,Manufacturing,Europe,"9679,501828",1,"-0,382467131","0,246032446",1,"0,06","4,303595809","0,258215749","76,50161627",1,,,,
15534,Technology,Europe,"132204,2719",0,"0,17469893","0,588338042",6,"0,12","0,103429201","0,012411504","206,823568",1,,,,
15535,Energy,USA,"25241,15687",0,"-0,091098276","1,364095387",2,"0,04","0,303932568","0,012157303","2178,347001",1,,,,
15536,Technology,USA,"41239,51958","0,33600162","0,11617312","0,819051312",3,"0,096","0,397843588","0,038192984","343,8861917",0,,,,
15537,Services,LatAm,"29770,99385","0,647059078","0,685869488","0,899674068",3,"0,096","0,344687212","0,033089972","301,1982811",1,,,,
15538,Retail,USA,"22690,98486","0,86565692","0,121747986","0,153089495",4,"0,072","0,905011749","0,065160846","272,1453182",1,,,,
15539,Services,USA,"3544,529761",1,"-0,254607847","0,838581669",4,"0,064","1,144899675","0,073273579","52,65307519",1,,,,
15540,Services,USA,"93632,01932","0,184881616","0,316045045","0,116498873",3,"0,064","0,368995047","0,023615683","385,2577001",1,,,,
15541,Services,Europe,"9355,960531","0,968176183","-0,073049612","0,479472077",2,"0,08","1,984918485","0,158793479","53,44765297",0,,,,
15542,Services,LatAm,"12616,5495","0,333872208","-0,394230507","0,224689777",3,"0,096","0,88931296","0,085374044","69,98078248",1,,,,
15543,Technology,USA,"78467,81607",1,"0,163598211","0,52031313",1,"0,096","2,173296685","0,208636482","7,728713378",1,,,,
15544,Finance,Europe,"24375,40856","0,038480433","0,136351311","0,465348552",4,"0,07","0,220621892","0,015443532","314,2242995",1,,,,
15545,Technology,Europe,"18909,47974","0,40849613","0,06439446","0,409587248",5,"0,12","0,314602957","0,037752355","37,69964797",1,,,,
15546,Energy,USA,"6708,177517","0,701581825","0,143809061","0,501396888",4,"0,04","0,581505547","0,023260222","147,7054646",0,,,,
15547,Manufacturing,Europe,"34079,22083","0,329586434","0,094179795","0,706200533",1,"0,06","0,776545213","0,046592713","145,794741",1,,,,
15548,Services,LatAm,"21621,87311","0,62114582","0,65037035","0,233450367",4,"0,096","0,355092556","0,034088885","276,1053301",1,,,,
15549,Finance,Europe,"15169,12358","0,602009878","0,022563406","0,697362526",3,"0,07","0,691958115","0,048437068","172,2279847",1,,,,
15550,Services,USA,"23289,57364",1,"-0,533038564","1,189144577",0,"0,064","4,214227395","0,269710553","13,7929546",1,,,,
15551,Technology,LatAm,"30630,78184","0,740296765","0,135564256","1,147623201",5,"0,144","0,33322721","0,047984718","109,8055481",1,,,,
15552,Finance,USA,"18720,03615","0,100452899","0,491615682","0,900239523",5,"0,056","0,101159571","0,005664936","1252,290452",1,,,,
15553,Retail,LatAm,"25464,09223","0,385094151","0,073505074","0,948408653",2,"0,108","0,565486886","0,061072584","11,22301104",1,,,,
15554,Retail,LatAm,"25582,56092","0,780350411","0,026457169","0,217071414",3,"0,108","1,145146688","0,123675842","3,905098873",1,,,,
15555,Technology,USA,"6232,123513","0,400367019","0,096185776","0,264186212",2,"0,096","0,796340553","0,076448693","61,33243213",1,,,,
15556,Services,USA,"88499,45003","0,184281372","0,583127332","0,139370344",2,"0,064","0,376668252","0,024106768","157,1909998",1,,,,
15557,Retail,LatAm,"21650,46754","0,502813093","0,055087081","0,441772453",2,"0,108","0,885366437","0,095619575","325,6244723",1,,,,
15558,Retail,USA,"24323,54973","0,695995149","0,003245813","0,323118083",3,"0,072","0,979402947","0,070517012","59,44491685",1,,,,
15559,Retail,LatAm,"26232,15195","0,613442749","-0,296332565","0,153336944",2,"0,108","1,715712105","0,185296907","22,08886319",1,,,,
15560,Finance,USA,"66752,63142",0,"0,187647658","0,653775698",3,"0,056","0,243038477","0,013610155","914,8431745",0,,,,
15561,Energy,LatAm,"18409,77259","0,667533548","0,185457218","0,370554992",4,"0,06","0,565845395","0,033950724","14,46336162",0,,,,
15562,Retail,USA,"26444,13355","0,594142342","0,046213958","0,321230077",1,"0,072","1,468710076","0,105747125","159,5707886",1,,,,
15563,Technology,LatAm,"14145,26153","0,758051159","0,282410159","0,479139029",7,"0,144","0,226524327","0,032619503","190,4319557",1,,,,
15564,Manufacturing,USA,"25191,46711",1,"-0,016973002","0,355226536",4,"0,048","1,149537553","0,055177803","161,3504881",1,,,,
15565,Finance,LatAm,"52472,51608","0,903782051","0,156226365","0,699584373",2,"0,084","1,283581896","0,107820879","177,6493061",0,,,,
15566,Manufacturing,USA,"14326,32741","0,371275596","-0,062799304","0,33358426",3,"0,048","0,63949311","0,030695669","59,70707032",1,,,,
15567,Manufacturing,LatAm,"16363,1597","0,551340895","0,963688287","0,184040334",3,"0,072","0,323454407","0,023288717","208,4982389",0,,,,
15568,Manufacturing,Europe,"16988,83893","0,269920374","0,314881811","0,401450368",3,"0,06","0,363954494","0,02183727","259,2224923",0,,,,
15569,Energy,LatAm,"18867,20924","0,992561106","-0,283871723","0,208490456",3,"0,06","2,156460356","0,129387621","38,34893487",1,,,,
15570,Finance,Europe,"36803,21864",0,"-0,123383841","0,31098123",4,"0,07","0,291677431","0,02041742","769,7107305",1,,,,
15571,Finance,LatAm,"6340,733042","0,652271093","0,089438687","0,318035682",3,"0,084","0,843622728","0,070864309","21,96904675",1,,,,
15572,Manufacturing,Europe,"51546,69761","0,471056369","0,273114096","1,031909932",6,"0,06","0,152211465","0,009132688","195,9768854",1,,,,
15573,Services,USA,"31316,80351","0,935917623","0,133439613","0,824709783",4,"0,064","0,710406406","0,04546601","132,2518676",1,,,,
15574,Services,USA,"13892,01806","0,505379514","0,208309853","0,357581118",3,"0,064","0,589175522","0,037707233","207,6373425",1,,,,
15575,Retail,LatAm,"64186,18623","0,352499059","0,028120616","0,244375263",2,"0,108","0,801268118","0,086536957","20,46133352",1,,,,
15576,Retail,Europe,"11252,44665","0,060621737","0,026810413","0,456080082",3,"0,09","0,345101104","0,031059099","362,6375645",0,,,,
15577,Technology,USA,"9299,18496","0,134187986","0,146362228","1,095745834",5,"0,096","0,136292337","0,013084064","1595,726378",1,,,,
15578,Technology,LatAm,"12238,24506","0,377957304","0,166782233","0,16472383",4,"0,144","0,413868002","0,059596992","556,3201709",1,,,,
15579,Services,Europe,"9861,434419","0,893037424","-0,020283598","0,293043924",2,"0,08","1,846547671","0,147723814","48,71600623",1,,,,
15580,Energy,LatAm,"21414,663","0,556527771","0,257800907","0,109416401",4,"0,06","0,507774691","0,030466481","132,4829053",1,,,,
15581,Technology,Europe,"13044,45962","0,760057096","0,059846621","0,61995977",1,"0,12","1,600408865","0,192049064","3,38657419",1,,,,
15582,Retail,USA,"80795,83061",0,"0,050677139","0,040246395",5,"0,072","0,207878743","0,014967269","114,0090442",1,,,,
15583,Services,Europe,"20593,29495",0,"0,349650811","0,082243531",0,"0,08","0,676533998","0,05412272","80,98479834",1,,,,
15584,Manufacturing,Europe,"21302,79683",1,"-0,068683786","0,52823405",3,"0,06","1,498653084","0,089919185","166,5730144",1,,,,
15585,Energy,LatAm,"103919,541","0,825127988","0,114580344","0,166877877",5,"0,06","0,63107706","0,037864624","315,952781",0,,,,
